Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
150.0000     0.2787      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        4.63582e-28        5.17375e-28        2.66413e-28
160.0000     0.2882      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        5.10036e-28        5.6922e-28        2.93109e-28
180.0000     0.3036      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        6.12791e-28        6.83898e-28        3.52161e-28
200.0000     0.3193      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        7.19123e-28        8.02569e-28        4.13268e-28
220.0000     0.3301      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        8.41742e-28        9.39416e-28        4.83735e-28
240.0000     0.3463      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        9.54833e-28        1.06563e-27        5.48727e-28
260.0000     0.3624      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.07084e-27        1.1951e-27        6.15394e-28
280.0000     0.3725      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.20848e-27        1.34871e-27        6.94496e-28
300.0000     0.3893      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.32739e-27        1.48142e-27        7.62828e-28
330.0000     0.4111      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.52077e-27        1.69723e-27        8.73959e-28
360.0000     0.4330      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.71835e-27        1.91775e-27        9.8751e-28
400.0000     0.4606      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.99453e-27        2.22598e-27        1.14623e-27
450.0000     0.4916      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        2.36497e-27        2.6394e-27        1.35911e-27
500.0000     0.5115      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        2.80592e-27        3.13151e-27        1.61252e-27
550.0000     0.5423      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        3.2023e-27        3.57389e-27        1.84031e-27
600.0000     0.5731      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        3.60618e-27        4.02464e-27        2.07241e-27
650.0000     0.6044      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        4.01361e-27        4.47935e-27        2.30656e-27
700.0000     0.6210      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        4.53022e-27        5.0559e-27        2.60344e-27
750.0000     0.6520      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        4.95284e-27        5.52756e-27        2.84632e-27
800.0000     0.6840      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        5.37184e-27        5.99518e-27        3.08711e-27
900.0000     0.7308      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        6.36364e-27        7.10207e-27        3.65708e-27
1000.0000     0.7872      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        7.29303e-27        8.1393e-27        4.19118e-27
1100.0000     0.8042      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        8.6379e-27        9.64023e-27        4.96406e-27
1200.0000     0.8490      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        9.73723e-27        1.08671e-26        5.59583e-27
1300.0000     0.8934      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.08601e-26        1.21203e-26        6.24113e-27
1500.0000     0.9607      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.3446e-26        1.50062e-26        7.72717e-27
1700.0000     1.0249      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.6189e-26        1.80675e-26        9.30355e-27
2000.0000     1.1285      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        2.03498e-26        2.27111e-26        1.16947e-26
2500.0000     1.2380      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        2.89836e-26        3.23468e-26        1.66564e-26
3000.0000     1.3603      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        3.79849e-26        4.23926e-26        2.18293e-26
4000.0000     1.5574      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        5.89842e-26        6.58287e-26        3.38973e-26
5000.0000     1.6869      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        8.50869e-26        9.49603e-26        4.88981e-26
6000.0000     1.8209      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.13508e-25        1.2668e-25        6.52314e-26
7000.0000     1.9217      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.46389e-25        1.63376e-25        8.41276e-26
8000.0000     2.0297      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.81031e-25        2.02038e-25        1.04036e-25
9000.0000     2.1115      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        2.20241e-25        2.45797e-25        1.26569e-25
10000.0000     2.2205      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        2.58553e-25        2.88555e-25        1.48586e-25
12000.0000     2.3067      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        3.58403e-25        3.99992e-25        2.05968e-25
15000.0000     2.4632      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        5.24429e-25        5.85283e-25        3.01381e-25
20000.0000     2.6583      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        8.63894e-25        9.64139e-25        4.96466e-25
30000.0000     2.9224      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.7681e-24        1.97327e-24        1.0161e-24
50000.0000     3.2355      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        4.43608e-24        4.95084e-24        2.54934e-24
100000.0000     3.5335      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.62481e-23        1.81335e-23        9.33752e-24
