Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
110.0000     2.2340      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.01531e-27        1.69036e-27        5.34673e-28
120.0000     2.2570      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.19598e-27        1.99115e-27        6.29817e-28
130.0000     2.2784      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.39047e-27        2.31495e-27        7.32236e-28
140.0000     2.2834      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.60904e-27        2.67885e-27        8.47339e-28
150.0000     2.2998      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.83395e-27        3.05328e-27        9.65775e-28
160.0000     2.3056      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        2.08144e-27        3.46532e-27        1.09611e-27
180.0000     2.3131      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        2.62567e-27        4.3714e-27        1.38271e-27
200.0000     2.3119      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        3.24335e-27        5.39975e-27        1.70798e-27
220.0000     2.3214      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        3.90833e-27        6.50685e-27        2.05817e-27
240.0000     2.3113      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        4.67166e-27        7.77769e-27        2.46014e-27
260.0000     2.2903      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        5.53295e-27        9.21163e-27        2.91371e-27
280.0000     2.3002      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        6.38931e-27        1.06374e-26        3.36468e-27
300.0000     2.2733      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        7.42139e-27        1.23556e-26        3.90818e-27
330.0000     2.2424      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        9.10346e-27        1.51561e-26        4.79398e-27
360.0000     2.2052      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.1017e-26        1.83419e-26        5.80167e-27
400.0000     2.1674      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.38383e-26        2.3039e-26        7.2874e-27
450.0000     2.1255      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.78594e-26        2.97336e-26        9.40495e-27
500.0000     2.1445      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        2.18527e-26        3.63819e-26        1.15079e-26
550.0000     2.0992      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        2.70126e-26        4.49724e-26        1.42251e-26
600.0000     2.0500      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        3.29193e-26        5.48063e-26        1.73357e-26
650.0000     1.9984      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        3.96312e-26        6.59807e-26        2.08702e-26
700.0000     2.0148      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        4.55884e-26        7.58986e-26        2.40073e-26
750.0000     1.9629      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        5.37178e-26        8.9433e-26        2.82883e-26
800.0000     1.9106      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        6.27936e-26        1.04543e-25        3.30677e-26
900.0000     1.8739      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        8.10269e-26        1.34899e-25        4.26696e-26
1000.0000     1.9280      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        9.72264e-26        1.61869e-25        5.12004e-26
1100.0000     1.8636      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.21709e-25        2.0263e-25        6.40933e-26
1200.0000     1.8281      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.47656e-25        2.45828e-25        7.77571e-26
1300.0000     1.7945      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.76542e-25        2.93919e-25        9.29687e-26
1500.0000     1.7857      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        2.36196e-25        3.93236e-25        1.24383e-25
1700.0000     1.7763      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        3.04979e-25        5.07749e-25        1.60605e-25
2000.0000     1.7452      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        4.29643e-25        7.15299e-25        2.26254e-25
2500.0000     1.7930      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        6.53421e-25        1.08786e-24        3.44098e-25
3000.0000     1.8055      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        9.34439e-25        1.55572e-24        4.92085e-25
4000.0000     1.8675      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.60606e-24        2.67388e-24        8.45768e-25
5000.0000     1.9621      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        2.38842e-24        3.9764e-24        1.25776e-24
6000.0000     2.0338      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        3.31814e-24        5.52426e-24        1.74736e-24
7000.0000     2.1103      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        4.35259e-24        7.24648e-24        2.29212e-24
8000.0000     2.1733      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        5.52034e-24        9.19064e-24        2.90707e-24
9000.0000     2.2378      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        6.78508e-24        1.12963e-23        3.57309e-24
10000.0000     2.3500      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        7.97686e-24        1.32804e-23        4.2007e-24
12000.0000     2.4084      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.12083e-23        1.86604e-23        5.90242e-24
15000.0000     2.5455      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.65695e-23        2.7586e-23        8.72567e-24
20000.0000     2.7199      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        2.75682e-23        4.58975e-23        1.45177e-23
30000.0000     2.9704      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        5.67969e-23        9.45594e-23        2.99098e-23
50000.0000     3.2676      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.43422e-22        2.38778e-22        7.55272e-23
100000.0000     3.5459      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        5.28651e-22        8.80134e-22        2.78393e-22
