Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
100.0000     0.2486      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.3714e-28        1.55494e-28        8.07874e-29
110.0000     0.2490      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.65628e-28        1.87795e-28        9.75698e-29
120.0000     0.2561      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.91676e-28        2.1733e-28        1.12914e-28
130.0000     0.2643      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.17998e-28        2.47174e-28        1.2842e-28
140.0000     0.2691      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.48285e-28        2.81515e-28        1.46262e-28
150.0000     0.2787      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.75245e-28        3.12083e-28        1.62144e-28
160.0000     0.2882      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.02826e-28        3.43355e-28        1.78391e-28
180.0000     0.3036      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.63835e-28        4.1253e-28        2.14331e-28
200.0000     0.3193      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        4.26969e-28        4.84112e-28        2.51522e-28
220.0000     0.3301      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        4.99772e-28        5.66659e-28        2.9441e-28
240.0000     0.3463      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        5.66918e-28        6.42792e-28        3.33965e-28
260.0000     0.3624      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        6.35795e-28        7.20887e-28        3.74539e-28
280.0000     0.3725      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        7.17519e-28        8.13549e-28        4.22682e-28
300.0000     0.3893      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        7.88117e-28        8.93595e-28        4.6427e-28
330.0000     0.4111      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        9.02932e-28        1.02378e-27        5.31906e-28
360.0000     0.4330      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.02025e-27        1.15679e-27        6.01016e-28
400.0000     0.4606      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.18423e-27        1.34272e-27        6.97613e-28
450.0000     0.4916      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.40417e-27        1.5921e-27        8.27179e-28
500.0000     0.5115      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.66597e-27        1.88894e-27        9.81405e-28
550.0000     0.5423      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.90132e-27        2.15578e-27        1.12004e-27
600.0000     0.5731      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.14112e-27        2.42767e-27        1.26131e-27
650.0000     0.6044      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.38302e-27        2.70196e-27        1.40381e-27
700.0000     0.6210      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.68975e-27        3.04974e-27        1.5845e-27
750.0000     0.6520      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.94067e-27        3.33424e-27        1.73232e-27
800.0000     0.6840      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.18945e-27        3.61631e-27        1.87887e-27
900.0000     0.7308      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.77832e-27        4.28399e-27        2.22576e-27
1000.0000     0.7872      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        4.33013e-27        4.90965e-27        2.55083e-27
1100.0000     0.8042      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        5.12863e-27        5.81502e-27        3.02121e-27
1200.0000     0.8490      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        5.78134e-27        6.55508e-27        3.40572e-27
1300.0000     0.8934      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        6.44803e-27        7.311e-27        3.79846e-27
1500.0000     0.9607      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        7.98334e-27        9.05179e-27        4.70289e-27
1700.0000     1.0249      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        9.61197e-27        1.08984e-26        5.6623e-27
2000.0000     1.1285      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.20824e-26        1.36994e-26        7.11759e-27
2500.0000     1.2380      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.72086e-26        1.95117e-26        1.01374e-26
3000.0000     1.3603      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.2553e-26        2.55714e-26        1.32857e-26
4000.0000     1.5574      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.5021e-26        3.97081e-26        2.06305e-26
5000.0000     1.6869      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        5.05191e-26        5.72803e-26        2.97602e-26
6000.0000     1.8209      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        6.73939e-26        7.64136e-26        3.9701e-26
7000.0000     1.9217      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        8.69166e-26        9.85491e-26        5.12015e-26
8000.0000     2.0297      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.07485e-25        1.2187e-25        6.33179e-26
9000.0000     2.1115      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.30765e-25        1.48265e-25        7.70318e-26
10000.0000     2.2205      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.53512e-25        1.74057e-25        9.04322e-26
12000.0000     2.3067      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.12797e-25        2.41276e-25        1.25356e-25
15000.0000     2.4632      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.11372e-25        3.53045e-25        1.83426e-25
20000.0000     2.6583      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        5.12924e-25        5.81572e-25        3.02158e-25
30000.0000     2.9224      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.04978e-24        1.19028e-24        6.18416e-25
50000.0000     3.2355      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.63386e-24        2.98636e-24        1.55157e-24
100000.0000     3.5335      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        9.64707e-24        1.09382e-23        5.68298e-24
