Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1100.0000     1.8636      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.2132e-27        2.50941e-27        1.30377e-27
1200.0000     1.8281      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.68503e-27        3.04438e-27        1.58172e-27
1300.0000     1.7945      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.2103e-27        3.63995e-27        1.89115e-27
1500.0000     1.7857      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        4.29508e-27        4.86991e-27        2.53018e-27
1700.0000     1.7763      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        5.54585e-27        6.28808e-27        3.26699e-27
2000.0000     1.7452      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        7.81279e-27        8.85842e-27        4.60242e-27
2500.0000     1.7930      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.1882e-26        1.34723e-26        6.99957e-27
3000.0000     1.8055      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.69922e-26        1.92663e-26        1.00099e-26
4000.0000     1.8675      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.92052e-26        3.31139e-26        1.72044e-26
5000.0000     1.9621      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        4.34318e-26        4.92446e-26        2.55852e-26
6000.0000     2.0338      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        6.03382e-26        6.84136e-26        3.55445e-26
7000.0000     2.1103      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        7.9149e-26        8.9742e-26        4.66258e-26
8000.0000     2.1733      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.00384e-25        1.13819e-25        5.9135e-26
9000.0000     2.2378      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.23382e-25        1.39895e-25        7.26831e-26
10000.0000     2.3500      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.45054e-25        1.64468e-25        8.54497e-26
12000.0000     2.4084      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.03816e-25        2.31094e-25        1.20066e-25
15000.0000     2.5455      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.01306e-25        3.41632e-25        1.77496e-25
20000.0000     2.7199      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        5.01311e-25        5.68404e-25        2.95316e-25
30000.0000     2.9704      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.03282e-24        1.17104e-24        6.0842e-25
50000.0000     3.2676      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.60803e-24        2.95708e-24        1.53636e-24
100000.0000     3.5459      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        9.61318e-24        1.08998e-23        5.66301e-24
