Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
550.0000     0.5423      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        3.03577e-27        3.60716e-27        1.75193e-27
600.0000     0.5731      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        3.41865e-27        4.06211e-27        1.97289e-27
650.0000     0.6044      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        3.80489e-27        4.52105e-27        2.19579e-27
700.0000     0.6210      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        4.29463e-27        5.10297e-27        2.47842e-27
750.0000     0.6520      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        4.69527e-27        5.57902e-27        2.70963e-27
800.0000     0.6840      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        5.09248e-27        6.05099e-27        2.93886e-27
900.0000     0.7308      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        6.03271e-27        7.16819e-27        3.48146e-27
1000.0000     0.7872      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        6.91376e-27        8.21507e-27        3.98991e-27
1100.0000     0.8042      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        8.1887e-27        9.72998e-27        4.72567e-27
1200.0000     0.8490      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        9.23086e-27        1.09683e-26        5.3271e-27
1300.0000     0.8934      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.02953e-26        1.22331e-26        5.94141e-27
1500.0000     0.9607      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.27467e-26        1.51459e-26        7.35609e-27
1700.0000     1.0249      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.53471e-26        1.82357e-26        8.85677e-27
2000.0000     1.1285      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.92915e-26        2.29226e-26        1.11331e-26
2500.0000     1.2380      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        2.74764e-26        3.2648e-26        1.58565e-26
3000.0000     1.3603      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        3.60096e-26        4.27873e-26        2.0781e-26
4000.0000     1.5574      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        5.59169e-26        6.64415e-26        3.22694e-26
5000.0000     1.6869      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        8.06621e-26        9.58443e-26        4.65499e-26
6000.0000     1.8209      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.07606e-25        1.27859e-25        6.20988e-26
7000.0000     1.9217      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.38777e-25        1.64897e-25        8.00876e-26
8000.0000     2.0297      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.71617e-25        2.03919e-25        9.90396e-26
9000.0000     2.1115      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        2.08787e-25        2.48085e-25        1.2049e-25
10000.0000     2.2205      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        2.45107e-25        2.91242e-25        1.41451e-25
12000.0000     2.3067      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        3.39765e-25        4.03716e-25        1.96077e-25
15000.0000     2.4632      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        4.97157e-25        5.90732e-25        2.86908e-25
20000.0000     2.6583      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        8.18969e-25        9.73115e-25        4.72624e-25
30000.0000     2.9224      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.67615e-24        1.99164e-24        9.67304e-25
50000.0000     3.2355      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        4.20539e-24        4.99693e-24        2.42692e-24
100000.0000     3.5335      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.54031e-23        1.83023e-23        8.88911e-24
