Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
500.0000     20.5761      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        7.47771e-25        1.56413e-24        5.6721e-25
550.0000     21.5170      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        8.6524e-25        1.80984e-24        6.56314e-25
600.0000     22.4604      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        9.86456e-25        2.06339e-24        7.48261e-25
650.0000     23.3802      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.11217e-24        2.32634e-24        8.43618e-25
700.0000     23.5078      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.28285e-24        2.68336e-24        9.73086e-25
750.0000     24.4070      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.4184e-24        2.9669e-24        1.07591e-24
800.0000     25.2955      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.55714e-24        3.2571e-24        1.18115e-24
900.0000     26.2823      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.89676e-24        3.96749e-24        1.43876e-24
1000.0000     27.3654      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        2.249e-24        4.70428e-24        1.70595e-24
1100.0000     27.4921      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        2.70875e-24        5.66594e-24        2.05468e-24
1200.0000     28.4265      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        3.11768e-24        6.5213e-24        2.36486e-24
1300.0000     29.3164      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        3.54788e-24        7.42116e-24        2.69119e-24
1500.0000     30.4211      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        4.55197e-24        9.52143e-24        3.45283e-24
1700.0000     31.4835      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        5.64946e-24        1.18171e-23        4.28531e-24
2000.0000     33.2830      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        7.39655e-24        1.54715e-23        5.61054e-24
2500.0000     34.8429      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.10397e-23        2.30919e-23        8.37399e-24
3000.0000     36.8018      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.5051e-23        3.14825e-23        1.14167e-23
4000.0000     39.8633      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        2.47024e-23        5.16703e-23        1.87376e-23
5000.0000     41.8392      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        3.67747e-23        7.69222e-23        2.78948e-23
6000.0000     44.0349      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        5.0315e-23        1.05245e-22        3.81657e-23
7000.0000     45.7211      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        6.59586e-23        1.37967e-22        5.00318e-23
8000.0000     47.5942      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        8.27595e-23        1.73109e-22        6.27759e-23
9000.0000     49.0764      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.01579e-22        2.12475e-22        7.70512e-23
10000.0000     51.3770      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.19791e-22        2.50568e-22        9.08654e-23
12000.0000     52.8506      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.67689e-22        3.50758e-22        1.27198e-22
15000.0000     56.1681      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        2.46539e-22        5.15689e-22        1.87008e-22
20000.0000     60.9377      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        4.03986e-22        8.45024e-22        3.06437e-22
30000.0000     68.3794      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        8.10045e-22        1.69439e-21        6.14447e-22
50000.0000     79.6737      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.93116e-21        4.03943e-21        1.46485e-21
100000.0000     99.0802      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        6.21163e-21        1.2993e-20        4.71173e-21
